,year,week,date,day,time_of_day,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class,date-year,date-month,date-day,normalized_attendance
543,2017,10,10/13/2017,0,1,3,0,5,6,0,4,2,185,1,59,3,1,2017,10,13,0
544,2017,3,8/14/2017,1,1,3,0,5,6,1,4,2,183,1,141,4,2,2017,8,14,0
545,2017,10,10/9/2017,1,2,3,0,4,9,0,4,2,222,1,38,2,1,2017,10,9,0
546,2017,4,8/24/2017,2,0,3,0,1,0,0,4,2,197,1,118,4,2,2017,8,24,0
547,2017,11,10/19/2017,2,2,3,0,0,29,0,4,2,115,2,31,1,1,2017,10,19,0
548,2017,5,8/28/2017,1,1,3,0,5,6,1,4,2,183,1,103,4,2,2017,8,28,0
549,2017,7,9/13/2017,4,0,3,0,2,21,0,4,2,219,1,57,3,1,2017,9,13,0
550,2017,2,8/10/2017,2,0,3,0,1,0,0,4,2,197,1,136,4,2,2017,8,10,0
551,2017,11,10/19/2017,2,3,3,0,2,16,1,4,0,126,3,51,2,1,2017,10,19,0
552,2017,9,10/5/2017,2,3,3,0,2,16,1,4,0,126,3,46,2,1,2017,10,5,0
553,2017,11,10/19/2017,2,0,3,0,1,0,0,4,2,197,1,95,3,1,2017,10,19,0
554,2017,1,7/31/2017,1,3,3,0,2,16,0,4,0,95,3,79,3,1,2017,7,31,0
555,2017,2,8/10/2017,2,3,3,0,2,16,1,4,0,126,3,81,3,1,2017,8,10,0
556,2017,7,9/13/2017,4,2,3,0,5,4,0,4,2,122,1,75,3,1,2017,9,13,0
557,2017,9,10/5/2017,2,0,3,0,5,28,0,4,2,81,1,27,1,1,2017,10,5,0
558,2017,3,8/14/2017,1,2,3,0,6,19,1,4,1,109,2,48,2,1,2017,8,14,0
559,2017,11,10/20/2017,0,2,3,0,5,8,0,4,2,151,2,44,2,1,2017,10,20,0
560,2017,2,8/9/2017,4,1,4,0,0,10,0,4,2,46,2,46,2,1,2017,8,9,1
561,2017,8,9/20/2017,4,2,4,0,0,10,0,4,2,74,1,60,3,1,2017,9,20,0
562,2017,2,8/7/2017,1,0,4,0,5,4,0,4,2,23,1,21,1,1,2017,8,7,0
563,2017,11,10/18/2017,4,2,4,0,0,10,0,4,2,74,1,57,3,1,2017,10,18,0
564,2017,8,9/18/2017,1,0,4,0,5,4,0,4,2,23,1,17,1,1,2017,9,18,0
565,2017,0,7/24/2017,1,1,4,0,5,28,0,2,2,79,1,31,1,1,2017,7,24,0
566,2017,4,8/22/2017,3,0,4,0,5,6,0,4,2,40,1,16,1,1,2017,8,22,0
567,2017,1,8/4/2017,0,0,4,0,2,16,1,4,2,58,2,18,1,1,2017,8,4,0
568,2017,1,8/4/2017,0,2,4,0,5,4,1,3,2,56,1,29,1,1,2017,8,4,0
569,2017,8,9/19/2017,3,0,4,0,5,6,0,4,2,40,1,15,1,1,2017,9,19,0
570,2017,0,7/24/2017,1,0,4,0,5,4,0,4,2,23,1,14,1,1,2017,7,24,0
571,2017,1,8/2/2017,4,1,4,0,1,3,0,4,2,80,4,80,3,1,2017,8,2,1
572,2017,2,8/7/2017,1,2,4,0,0,29,0,4,2,34,1,34,2,1,2017,8,7,1
573,2017,4,8/21/2017,1,1,4,0,5,28,0,2,2,79,1,32,2,1,2017,8,21,0
574,2017,2,8/7/2017,1,1,4,0,5,28,0,2,2,79,1,35,2,1,2017,8,7,0
575,2017,1,8/4/2017,0,0,4,0,5,4,0,4,2,62,1,29,1,1,2017,8,4,0
576,2017,7,9/14/2017,2,0,4,0,5,8,0,4,2,105,1,67,3,1,2017,9,14,0
577,2017,1,8/2/2017,4,2,4,0,0,29,0,4,2,97,1,96,3,1,2017,8,2,0
578,2017,1,8/2/2017,4,2,4,0,6,7,0,2,0,45,2,45,2,1,2017,8,2,1
579,2017,2,8/9/2017,4,2,4,0,0,10,0,4,2,74,1,69,3,1,2017,8,9,0
580,2017,9,10/4/2017,4,1,4,0,1,3,0,4,2,80,4,79,3,1,2017,10,4,0
581,2017,3,8/17/2017,2,1,4,0,5,1,0,4,2,91,2,82,3,1,2017,8,17,0
582,2017,0,7/24/2017,1,2,4,0,0,29,0,4,2,34,1,30,1,1,2017,7,24,0
583,2017,3,8/17/2017,2,0,4,0,0,10,0,4,2,30,2,30,1,1,2017,8,17,1
584,2017,2,8/8/2017,3,0,4,0,5,6,0,4,2,40,1,23,1,1,2017,8,8,0
585,2017,5,8/31/2017,2,1,4,0,5,1,0,4,2,91,2,87,3,1,2017,8,31,0
586,2017,9,10/3/2017,3,0,4,0,5,6,0,4,2,40,1,12,1,1,2017,10,3,0
587,2017,9,10/4/2017,4,1,4,0,0,10,0,4,2,46,2,38,2,1,2017,10,4,0
588,2017,0,7/24/2017,1,0,4,0,0,31,0,4,2,97,1,88,3,1,2017,7,24,0
589,2017,3,8/17/2017,2,0,4,0,5,8,0,4,2,105,1,75,3,1,2017,8,17,0
590,2017,4,8/22/2017,3,2,4,0,0,10,0,4,2,52,1,40,2,1,2017,8,22,0
591,2017,5,8/31/2017,2,0,4,0,5,8,0,4,2,105,1,73,3,1,2017,8,31,0
592,2017,9,10/4/2017,4,2,4,0,0,10,0,4,2,74,1,58,3,1,2017,10,4,0
593,2017,8,9/18/2017,1,1,4,0,5,28,0,2,2,79,1,19,1,1,2017,9,18,0
594,2017,5,8/28/2017,1,0,4,0,5,4,0,4,2,23,1,15,1,1,2017,8,28,0
595,2017,2,8/9/2017,4,2,4,0,0,29,0,4,2,97,1,86,3,1,2017,8,9,0
596,2017,1,8/2/2017,4,1,4,0,0,10,0,4,2,46,2,46,2,1,2017,8,2,1
597,2017,1,8/4/2017,0,2,4,2,2,21,0,4,2,97,1,73,3,1,2017,8,4,0
598,2017,8,9/20/2017,4,1,4,0,0,10,0,4,2,46,2,41,2,1,2017,9,20,0
599,2017,7,9/14/2017,2,1,4,0,5,1,0,4,2,91,2,83,3,1,2017,9,14,0
600,2017,3,8/15/2017,3,0,4,0,5,6,0,4,2,40,1,18,1,1,2017,8,15,0
601,2017,0,7/24/2017,1,2,4,0,2,16,0,4,2,34,2,13,1,1,2017,7,24,0
602,2017,11,10/16/2017,1,1,4,0,5,28,0,2,2,79,1,25,1,1,2017,10,16,0
603,2017,0,7/25/2017,3,0,4,0,5,6,0,4,2,40,1,24,1,1,2017,7,25,0
604,2017,11,10/18/2017,4,1,4,0,0,10,0,4,2,46,2,31,1,1,2017,10,18,0
605,2017,3,8/18/2017,0,2,4,2,2,21,0,4,2,97,1,57,3,1,2017,8,18,0
606,2017,3,8/18/2017,0,2,4,0,5,4,1,3,2,56,1,31,1,1,2017,8,18,0
607,2017,2,8/9/2017,4,2,4,0,6,7,0,2,0,45,2,28,1,1,2017,8,9,0
608,2017,7,9/14/2017,2,0,4,0,0,10,0,4,2,30,2,28,1,1,2017,9,14,0
609,2017,0,7/26/2017,4,1,4,0,0,10,0,4,2,46,2,46,2,1,2017,7,26,1
610,2017,5,9/1/2017,0,2,4,2,2,21,0,4,2,97,1,47,2,1,2017,9,1,0
611,2017,3,8/18/2017,0,0,4,0,5,4,0,4,2,62,1,26,1,1,2017,8,18,0
612,2017,4,8/23/2017,4,1,4,0,0,10,0,4,2,46,2,46,2,1,2017,8,23,1
613,2017,8,9/19/2017,3,1,4,0,2,16,0,4,2,51,2,13,1,1,2017,9,19,0
614,2017,0,7/26/2017,4,2,4,0,0,10,0,4,2,74,1,62,3,1,2017,7,26,0
615,2017,0,7/25/2017,3,2,4,0,0,10,0,4,2,52,1,33,2,1,2017,7,25,0
616,2017,4,8/21/2017,1,2,4,0,0,29,0,4,2,34,1,34,2,1,2017,8,21,1
617,2017,2,8/7/2017,1,0,4,0,0,31,0,4,2,97,1,93,3,1,2017,8,7,0
618,2017,5,8/31/2017,2,0,4,0,0,10,0,4,2,30,2,29,1,1,2017,8,31,0
619,2017,2,8/8/2017,3,2,4,0,0,10,0,4,2,52,1,43,2,1,2017,8,8,0
620,2017,8,9/22/2017,0,0,4,0,5,4,0,4,2,62,1,13,1,1,2017,9,22,0
621,2017,5,8/28/2017,1,2,4,0,0,29,0,4,2,34,1,28,1,1,2017,8,28,0
622,2017,5,8/29/2017,3,2,4,0,0,10,0,4,2,52,1,29,1,1,2017,8,29,0
623,2017,7,9/14/2017,2,2,4,0,5,24,0,4,2,48,2,33,2,1,2017,9,14,0
624,2017,8,9/19/2017,3,2,4,0,0,10,0,4,2,52,1,28,1,1,2017,9,19,0
625,2017,1,8/2/2017,4,2,4,0,0,10,0,4,2,74,1,60,3,1,2017,8,2,0
626,2017,0,7/25/2017,3,1,4,0,2,16,0,4,2,51,2,25,1,1,2017,7,25,0
627,2017,12,10/25/2017,4,1,4,0,1,3,0,4,2,80,4,80,3,1,2017,10,25,1
628,2017,5,8/30/2017,4,1,4,0,0,10,0,4,2,46,2,42,2,1,2017,8,30,0
629,2017,11,10/18/2017,4,2,4,0,6,7,0,2,0,45,2,40,2,1,2017,10,18,0
630,2017,3,8/14/2017,1,2,4,0,0,29,0,4,2,34,1,33,2,1,2017,8,14,0
631,2017,0,7/27/2017,2,1,4,0,5,1,0,4,2,91,2,76,3,1,2017,7,27,0
632,2017,7,9/15/2017,0,2,4,2,2,21,0,4,2,97,1,94,3,1,2017,9,15,0
633,2017,5,9/1/2017,0,0,4,0,5,4,0,4,2,62,1,20,1,1,2017,9,1,0
634,2017,11,10/16/2017,1,2,4,0,0,29,0,4,2,34,1,29,1,1,2017,10,16,0
635,2017,11,10/16/2017,1,0,4,0,0,31,0,4,2,97,1,66,3,1,2017,10,16,0
636,2017,10,10/11/2017,4,2,4,0,0,29,0,4,2,97,1,88,3,1,2017,10,11,0
637,2017,5,8/30/2017,4,2,4,0,0,10,0,4,2,74,1,60,3,1,2017,8,30,0
638,2017,1,7/31/2017,1,2,4,0,0,29,0,4,2,34,1,32,2,1,2017,7,31,0
639,2017,0,7/27/2017,2,0,4,0,0,10,0,4,2,30,2,30,1,1,2017,7,27,1
640,2017,4,8/21/2017,1,0,4,0,0,31,0,4,2,97,1,84,3,1,2017,8,21,0
641,2017,4,8/23/2017,4,2,4,0,0,10,0,4,2,74,1,60,3,1,2017,8,23,0
642,2017,11,10/18/2017,4,1,4,0,1,3,0,4,2,80,4,75,3,1,2017,10,18,0
643,2017,2,8/9/2017,4,1,4,0,1,3,0,4,2,80,4,71,3,1,2017,8,9,0
644,2017,5,8/28/2017,1,1,4,0,5,28,0,2,2,79,1,76,3,1,2017,8,28,0
645,2017,3,8/16/2017,4,2,4,0,0,10,0,4,2,74,1,62,3,1,2017,8,16,0
646,2017,7,9/13/2017,4,2,4,0,0,10,0,4,2,74,1,64,3,1,2017,9,13,0
647,2017,2,8/8/2017,3,1,4,0,2,16,0,4,2,51,2,13,1,1,2017,8,8,0
648,2017,5,8/28/2017,1,0,4,0,0,31,0,4,2,97,1,95,3,1,2017,8,28,0
649,2017,4,8/25/2017,0,0,4,0,5,4,0,4,2,62,1,16,1,1,2017,8,25,0
650,2017,4,8/25/2017,0,2,4,0,5,4,1,3,2,56,1,18,1,1,2017,8,25,0
651,2017,3,8/14/2017,1,0,4,0,5,4,0,4,2,23,1,13,1,1,2017,8,14,0
652,2017,4,8/25/2017,0,2,4,2,2,21,0,4,2,97,1,54,3,1,2017,8,25,0
653,2017,5,9/1/2017,0,2,4,0,5,4,1,3,2,56,1,26,1,1,2017,9,1,0
654,2017,3,8/14/2017,1,1,4,0,5,28,0,2,2,79,1,32,2,1,2017,8,14,0
655,2017,9,10/6/2017,0,2,4,0,5,4,1,3,2,56,1,19,1,1,2017,10,6,0
656,2017,7,9/11/2017,1,0,4,0,5,4,0,4,2,23,1,18,1,1,2017,9,11,0
657,2017,0,7/28/2017,0,2,4,0,5,4,1,3,2,56,1,26,1,1,2017,7,28,0
658,2017,0,7/26/2017,4,2,4,0,6,7,0,2,0,45,2,43,2,1,2017,7,26,0
659,2017,10,10/12/2017,2,1,4,0,5,1,0,4,2,91,2,87,3,1,2017,10,12,0
660,2017,8,9/18/2017,1,0,4,0,0,31,0,4,2,97,1,63,3,1,2017,9,18,0
661,2017,7,9/15/2017,0,2,4,0,5,4,1,3,2,56,1,54,3,1,2017,9,15,0
662,2017,2,8/10/2017,2,1,4,0,5,1,0,4,2,91,2,91,3,1,2017,8,10,1
663,2017,8,9/21/2017,2,0,4,0,0,10,0,4,2,30,2,27,1,1,2017,9,21,0
664,2017,5,8/29/2017,3,0,4,0,5,6,0,4,2,40,1,18,1,1,2017,8,29,0
665,2017,2,8/11/2017,0,2,4,0,5,4,1,3,2,56,1,32,2,1,2017,8,11,0
666,2017,3,8/15/2017,3,2,4,0,0,10,0,4,2,52,1,36,2,1,2017,8,15,0
667,2017,10,10/10/2017,3,0,4,0,5,6,0,4,2,40,1,13,1,1,2017,10,10,0
668,2017,4,8/24/2017,2,0,4,0,0,10,0,4,2,30,2,30,1,1,2017,8,24,1
669,2017,1,8/3/2017,2,0,4,0,0,10,0,4,2,30,2,30,1,1,2017,8,3,1
670,2017,11,10/18/2017,4,2,4,0,0,29,0,4,2,97,1,85,3,1,2017,10,18,0
671,2017,7,9/15/2017,0,0,4,0,5,4,0,4,2,62,1,48,2,1,2017,9,15,0
672,2017,7,9/11/2017,1,0,4,0,0,31,0,4,2,97,1,69,3,1,2017,9,11,0
673,2017,7,9/11/2017,1,2,4,0,0,29,0,4,2,34,1,26,1,1,2017,9,11,0
674,2017,4,8/23/2017,4,2,4,0,0,29,0,4,2,97,1,87,3,1,2017,8,23,0
675,2017,1,7/31/2017,1,0,4,0,0,31,0,4,2,97,1,87,3,1,2017,7,31,0
676,2017,10,10/13/2017,0,0,4,0,5,4,0,4,2,62,1,12,1,1,2017,10,13,0
677,2017,0,7/26/2017,4,1,4,0,1,3,0,4,2,80,4,78,3,1,2017,7,26,0
678,2017,4,8/24/2017,2,0,4,0,5,8,0,4,2,105,1,102,4,2,2017,8,24,0
679,2017,1,8/1/2017,3,0,4,0,5,6,0,4,2,40,1,24,1,1,2017,8,1,0
680,2017,1,8/3/2017,2,0,4,0,5,8,0,4,2,105,1,88,3,1,2017,8,3,0
681,2017,4,8/24/2017,2,1,4,0,5,1,0,4,2,91,2,87,3,1,2017,8,24,0
682,2017,2,8/11/2017,0,0,4,0,5,4,0,4,2,62,1,24,1,1,2017,8,11,0
683,2017,7,9/13/2017,4,1,4,0,0,10,0,4,2,46,2,45,2,1,2017,9,13,0
684,2017,2,8/11/2017,0,2,4,2,2,21,0,4,2,97,1,54,3,1,2017,8,11,0
685,2017,3,8/14/2017,1,0,4,0,0,31,0,4,2,97,1,77,3,1,2017,8,14,0
686,2017,0,7/26/2017,4,2,4,0,0,29,0,4,2,97,1,87,3,1,2017,7,26,0
687,2017,9,10/3/2017,3,2,4,0,0,10,0,4,2,52,1,29,1,1,2017,10,3,0
688,2017,8,9/20/2017,4,2,4,0,6,7,0,2,0,45,2,30,1,1,2017,9,20,0
689,2017,10,10/12/2017,2,0,4,0,5,8,0,4,2,105,1,57,3,1,2017,10,12,0
690,2017,10,10/13/2017,0,2,4,2,2,21,0,4,2,97,1,34,2,1,2017,10,13,0
691,2017,2,8/10/2017,2,0,4,0,5,8,0,4,2,105,1,82,3,1,2017,8,10,0
692,2017,10,10/11/2017,4,1,4,0,0,10,0,4,2,46,2,34,2,1,2017,10,11,0
693,2017,10,10/11/2017,4,1,4,0,1,3,0,4,2,80,4,69,3,1,2017,10,11,0
694,2017,11,10/20/2017,0,2,4,0,5,4,1,3,2,56,1,20,1,1,2017,10,20,0
695,2017,1,7/31/2017,1,0,4,0,5,4,0,4,2,23,1,23,1,1,2017,7,31,1
696,2017,5,8/30/2017,4,2,4,0,0,29,0,4,2,97,1,83,3,1,2017,8,30,0
697,2017,10,10/12/2017,2,0,4,0,0,10,0,4,2,30,2,23,1,1,2017,10,12,0
698,2017,1,7/31/2017,1,1,4,0,5,28,0,2,2,79,1,38,2,1,2017,7,31,0
699,2017,10,10/10/2017,3,2,4,0,0,10,0,4,2,52,1,28,1,1,2017,10,10,0
700,2017,11,10/20/2017,0,2,4,2,2,21,0,4,2,97,1,48,2,1,2017,10,20,0
701,2017,10,10/13/2017,0,2,4,0,5,4,1,3,2,56,1,26,1,1,2017,10,13,0
702,2017,0,7/27/2017,2,0,4,0,5,8,0,4,2,105,1,74,3,1,2017,7,27,0
703,2017,11,10/19/2017,2,1,4,0,5,1,0,4,2,91,2,85,3,1,2017,10,19,0
704,2017,5,8/30/2017,4,2,4,0,6,7,0,2,0,45,2,45,2,1,2017,8,30,1
705,2017,10,10/11/2017,4,2,4,0,6,7,0,2,0,45,2,40,2,1,2017,10,11,0
706,2017,10,10/11/2017,4,2,4,0,0,10,0,4,2,74,1,60,3,1,2017,10,11,0
707,2017,7,9/11/2017,1,1,4,0,5,28,0,2,2,79,1,18,1,1,2017,9,11,0
708,2017,7,9/12/2017,3,2,4,0,0,10,0,4,2,52,1,37,2,1,2017,9,12,0
709,2017,3,8/16/2017,4,1,4,0,0,10,0,4,2,46,2,46,2,1,2017,8,16,1
710,2017,2,8/10/2017,2,0,4,0,0,10,0,4,2,30,2,30,1,1,2017,8,10,1
711,2017,4,8/23/2017,4,1,4,0,1,3,0,4,2,80,4,80,3,1,2017,8,23,1
712,2017,7,9/13/2017,4,2,4,0,0,29,0,4,2,97,1,89,3,1,2017,9,13,0
713,2017,11,10/19/2017,2,0,4,0,5,8,0,4,2,105,1,91,3,1,2017,10,19,0
714,2017,10,10/9/2017,1,1,4,0,5,28,0,2,2,79,1,14,1,1,2017,10,9,0
715,2017,10,10/9/2017,1,2,4,0,0,29,0,4,2,34,1,34,2,1,2017,10,9,1
716,2017,1,8/3/2017,2,1,4,0,5,1,0,4,2,91,2,91,3,1,2017,8,3,1
717,2017,1,8/1/2017,3,2,4,0,0,10,0,4,2,52,1,45,2,1,2017,8,1,0
718,2017,5,8/30/2017,4,1,4,0,1,3,0,4,2,80,4,80,3,1,2017,8,30,1
719,2017,3,8/16/2017,4,2,4,0,0,29,0,4,2,97,1,90,3,1,2017,8,16,0
720,2017,3,8/16/2017,4,2,4,0,6,7,0,2,0,45,2,42,2,1,2017,8,16,0
721,2017,10,10/9/2017,1,0,4,0,5,4,0,4,2,23,1,13,1,1,2017,10,9,0
722,2017,7,9/13/2017,4,2,4,0,6,7,0,2,0,45,2,45,2,1,2017,9,13,1
723,2017,9,10/6/2017,0,2,4,2,2,21,0,4,2,97,1,38,2,1,2017,10,6,0
724,2017,3,8/16/2017,4,1,4,0,1,3,0,4,2,80,4,80,3,1,2017,8,16,1
725,2017,9,10/5/2017,2,0,4,0,5,8,0,4,2,105,1,47,2,1,2017,10,5,0
726,2017,8,9/21/2017,2,0,4,0,5,8,0,4,2,105,1,98,3,1,2017,9,21,0
727,2017,9,10/5/2017,2,2,4,0,5,24,0,4,2,48,2,27,1,1,2017,10,5,0
728,2017,7,9/13/2017,4,1,4,0,1,3,0,4,2,80,4,77,3,1,2017,9,13,0
729,2017,4,8/23/2017,4,2,4,0,6,7,0,2,0,45,2,29,1,1,2017,8,23,0
730,2017,8,9/21/2017,2,2,4,0,5,24,0,4,2,48,2,40,2,1,2017,9,21,0
731,2017,9,10/5/2017,2,1,4,0,5,1,0,4,2,91,2,91,3,1,2017,10,5,1
732,2017,12,10/27/2017,0,2,4,2,2,21,0,4,2,97,1,14,1,1,2017,10,27,0
733,2017,11,10/19/2017,2,0,4,0,0,10,0,4,2,30,2,30,1,1,2017,10,19,1
734,2017,10,10/9/2017,1,0,4,0,0,31,0,4,2,97,1,61,3,1,2017,10,9,0
735,2017,9,10/5/2017,2,0,4,0,0,10,0,4,2,30,2,30,1,1,2017,10,5,1
736,2017,1,8/2/2017,4,2,5,0,5,28,0,2,2,72,1,24,1,1,2017,8,2,0
737,2017,4,8/22/2017,3,2,5,0,5,8,0,4,2,105,2,67,3,1,2017,8,22,0
738,2017,2,8/8/2017,3,2,5,0,5,8,0,4,2,105,2,88,3,1,2017,8,8,0
739,2017,2,8/7/2017,1,0,5,0,5,28,0,2,2,72,1,39,2,1,2017,8,7,0
740,2017,1,8/2/2017,4,2,5,0,4,26,0,4,2,97,1,45,2,1,2017,8,2,0
741,2017,7,9/14/2017,2,0,5,0,5,28,0,2,2,79,1,30,1,1,2017,9,14,0
742,2017,2,8/7/2017,1,1,5,0,4,26,0,4,2,97,1,42,2,1,2017,8,7,0
743,2017,4,8/22/2017,3,0,5,0,5,4,0,4,2,43,2,36,2,1,2017,8,22,0
744,2017,0,7/24/2017,1,0,5,0,5,28,0,2,2,72,1,30,1,1,2017,7,24,0
745,2017,9,10/3/2017,3,0,5,0,5,4,0,4,2,36,1,17,1,1,2017,10,3,0
746,2017,5,8/31/2017,2,0,5,0,0,10,0,4,0,74,1,68,3,1,2017,8,31,0
747,2017,4,8/21/2017,1,0,5,0,5,28,0,2,2,72,1,27,1,1,2017,8,21,0
748,2017,7,9/14/2017,2,0,5,0,0,10,0,4,0,74,1,69,3,1,2017,9,14,0
749,2017,0,7/27/2017,2,0,5,0,5,28,0,2,2,79,1,25,1,1,2017,7,27,0
750,2017,5,8/31/2017,2,2,5,0,0,29,0,4,2,61,2,61,3,1,2017,8,31,1
751,2017,1,8/2/2017,4,0,5,2,2,25,0,4,2,69,1,18,1,1,2017,8,2,0
752,2017,8,9/19/2017,3,2,5,0,5,8,0,4,2,105,2,53,3,1,2017,9,19,0
753,2017,2,8/7/2017,1,2,5,0,4,26,0,4,2,61,2,28,1,1,2017,8,7,0
754,2017,9,10/3/2017,3,2,5,0,5,8,0,4,2,105,2,51,2,1,2017,10,3,0
755,2017,9,10/3/2017,3,0,5,0,5,4,0,4,2,43,2,30,1,1,2017,10,3,0
756,2017,6,9/7/2017,2,0,5,0,5,28,0,2,2,79,1,27,1,1,2017,9,7,0
757,2017,4,8/22/2017,3,0,5,0,5,4,0,4,2,36,1,14,1,1,2017,8,22,0
758,2017,4,8/21/2017,1,1,5,0,4,26,0,4,2,97,1,31,1,1,2017,8,21,0
759,2017,1,8/2/2017,4,0,5,0,5,4,1,3,2,56,2,48,2,1,2017,8,2,0
760,2017,1,8/2/2017,4,1,5,0,4,26,0,4,2,69,1,31,1,1,2017,8,2,0
761,2017,6,9/7/2017,2,0,5,0,0,10,0,4,0,74,1,71,3,1,2017,9,7,0
762,2017,0,7/27/2017,2,0,5,0,4,26,0,4,2,69,1,23,1,1,2017,7,27,0
763,2017,3,8/17/2017,2,0,5,0,4,26,0,4,2,69,1,26,1,1,2017,8,17,0
764,2017,0,7/24/2017,1,2,5,0,4,26,0,4,2,61,2,42,2,1,2017,7,24,0
765,2017,5,8/31/2017,2,0,5,0,5,28,0,2,2,79,1,23,1,1,2017,8,31,0
766,2017,2,8/8/2017,3,0,5,0,5,4,0,4,2,43,2,39,2,1,2017,8,8,0
767,2017,7,9/14/2017,2,2,5,0,0,29,0,4,2,61,2,52,3,1,2017,9,14,0
768,2017,11,10/17/2017,3,0,5,0,5,4,0,4,2,36,1,13,1,1,2017,10,17,0
769,2017,11,10/17/2017,3,2,5,0,5,8,0,4,2,105,2,46,2,1,2017,10,17,0
770,2017,0,7/27/2017,2,0,5,0,0,10,0,4,0,74,1,74,3,1,2017,7,27,1
771,2017,11,10/16/2017,1,1,5,0,4,26,0,4,2,97,1,24,1,1,2017,10,16,0
772,2017,10,10/12/2017,2,0,5,0,0,10,0,4,0,74,1,57,3,1,2017,10,12,0
773,2017,8,9/18/2017,1,2,5,0,4,26,0,4,2,61,2,13,1,1,2017,9,18,0
774,2017,6,9/4/2017,1,0,5,0,5,28,0,2,2,72,1,27,1,1,2017,9,4,0
775,2017,4,8/21/2017,1,2,5,0,5,4,0,4,2,62,1,16,1,1,2017,8,21,0
776,2017,0,7/24/2017,1,1,5,0,4,26,0,4,2,97,1,28,1,1,2017,7,24,0
777,2017,3,8/15/2017,3,0,5,0,5,4,0,4,2,43,2,38,2,1,2017,8,15,0
778,2017,6,9/4/2017,1,2,5,0,4,26,0,4,2,61,2,18,1,1,2017,9,4,0
779,2017,11,10/19/2017,2,0,5,0,5,28,0,2,2,79,1,20,1,1,2017,10,19,0
780,2017,8,9/19/2017,3,0,5,0,5,4,0,4,2,43,2,29,1,1,2017,9,19,0
781,2017,0,7/25/2017,3,2,5,0,5,8,0,4,2,105,2,81,3,1,2017,7,25,0
782,2017,9,10/4/2017,4,0,5,0,5,4,1,3,2,56,2,17,1,1,2017,10,4,0
783,2017,11,10/17/2017,3,0,5,0,5,4,0,4,2,43,2,30,1,1,2017,10,17,0
784,2017,6,9/4/2017,1,1,5,0,4,26,0,4,2,97,1,17,1,1,2017,9,4,0
785,2017,0,7/27/2017,2,1,5,0,5,6,1,4,2,33,1,24,1,1,2017,7,27,0
786,2017,6,9/6/2017,4,0,5,0,5,4,1,3,2,56,2,35,2,1,2017,9,6,0
787,2017,10,10/11/2017,4,2,5,0,4,26,0,4,2,97,1,25,1,1,2017,10,11,0
788,2017,11,10/16/2017,1,2,5,0,4,26,0,4,2,61,2,14,1,1,2017,10,16,0
789,2017,8,9/18/2017,1,0,5,0,5,28,0,2,2,72,1,19,1,1,2017,9,18,0
790,2017,4,8/21/2017,1,2,5,0,4,26,0,4,2,61,2,18,1,1,2017,8,21,0
791,2017,3,8/17/2017,2,2,5,0,0,29,0,4,2,61,2,53,3,1,2017,8,17,0
792,2017,3,8/17/2017,2,0,5,0,5,28,0,2,2,79,1,40,2,1,2017,8,17,0
793,2017,10,10/12/2017,2,0,5,0,5,28,0,2,2,79,1,21,1,1,2017,10,12,0
794,2017,3,8/15/2017,3,0,5,0,5,4,0,4,2,36,1,23,1,1,2017,8,15,0
795,2017,9,10/4/2017,4,2,5,0,4,26,0,4,2,97,1,26,1,1,2017,10,4,0
796,2017,7,9/12/2017,3,0,5,0,5,4,0,4,2,36,1,15,1,1,2017,9,12,0
797,2017,6,9/7/2017,2,2,5,0,0,29,0,4,2,61,2,54,3,1,2017,9,7,0
798,2017,7,9/12/2017,3,2,5,0,5,8,0,4,2,105,2,57,3,1,2017,9,12,0
799,2017,10,10/11/2017,4,2,5,0,5,28,0,2,2,72,1,12,1,1,2017,10,11,0
800,2017,6,9/6/2017,4,2,5,0,4,26,0,4,2,97,1,30,1,1,2017,9,6,0
801,2017,8,9/18/2017,1,1,5,0,4,26,0,4,2,97,1,31,1,1,2017,9,18,0
802,2017,9,10/4/2017,4,1,5,0,0,10,0,4,2,39,2,16,1,1,2017,10,4,0
803,2017,9,10/5/2017,2,0,5,0,5,28,0,2,2,79,1,29,1,1,2017,10,5,0
804,2017,10,10/10/2017,3,2,5,0,5,8,0,4,2,105,2,55,3,1,2017,10,10,0
805,2017,8,9/20/2017,4,1,5,0,0,10,0,4,2,39,2,17,1,1,2017,9,20,0
806,2017,3,8/17/2017,2,0,5,0,0,10,0,4,0,74,1,74,3,1,2017,8,17,1
807,2017,0,7/26/2017,4,2,5,0,5,28,0,2,2,72,1,26,1,1,2017,7,26,0
808,2017,3,8/16/2017,4,2,5,0,4,26,0,4,2,97,1,38,2,1,2017,8,16,0
809,2017,3,8/15/2017,3,2,5,0,5,8,0,4,2,105,2,69,3,1,2017,8,15,0
810,2017,6,9/6/2017,4,1,5,0,0,10,0,4,2,39,2,29,1,1,2017,9,6,0
811,2017,5,8/29/2017,3,2,5,0,5,8,0,4,2,105,2,63,3,1,2017,8,29,0
812,2017,11,10/16/2017,1,0,5,0,5,28,0,2,2,72,1,16,1,1,2017,10,16,0
813,2017,8,9/19/2017,3,0,5,0,5,4,0,4,2,36,1,19,1,1,2017,9,19,0
814,2017,4,8/23/2017,4,2,5,0,5,28,0,2,2,72,1,16,1,1,2017,8,23,0
