,year,semester,week,date,day,time_of_day,start_time,end_time,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class
1751,2017,T2,11,10/11/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,34,class2,class1
1752,2017,T2,3,8/11/2017,fri,morning,11:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,School of Chemical Engineering;School of Materials Sci & Eng,TRUE,Full;Open,Postgraduate;Undergraduate,181,3:00:00,130,class4,class2
1753,2017,T2,3,8/7/2017,mon,evening,17:00:00,20:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,79,3:00:00,70,class3,class1
1754,2017,T2,3,8/8/2017,tue,evening,15:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,TRUE,Full;Open,Postgraduate,163,1:00:00,155,class4,class2
1755,2017,T2,11,10/11/2017,wed,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,TRUE,Open,Postgraduate;Undergraduate,157,2:00:00,30,class1,class1
1756,2017,T2,3,8/7/2017,mon,afternoon,14:00:00,17:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Chemical Engineering,FALSE,Open,Undergraduate,125,3:00:00,91,class3,class1
1757,2017,T2,4,8/18/2017,fri,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,32,1:00:00,26,class1,class1
1758,2017,T2,5,8/23/2017,wed,night,18:00:00,21:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Postgraduate,193,3:00:00,104,class4,class2
1759,2017,T2,3,8/9/2017,wed,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,45,class2,class1
1760,2017,T2,5,8/23/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,57,class3,class1
1761,2017,T2,3,8/9/2017,wed,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,TRUE,Full;Open,Undergraduate,197,2:00:00,138,class4,class2
1762,2017,T2,3,8/7/2017,mon,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,72,class3,class1
1763,2017,T2,3,8/8/2017,tue,afternoon,13:00:00,15:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,TRUE,On Hold;Open,Undergraduate,185,2:00:00,76,class3,class1
1764,2017,T2,4,8/18/2017,fri,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,226,1:00:00,75,class3,class1
1765,2017,T2,10,10/6/2017,fri,morning,11:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,School of Chemical Engineering;School of Materials Sci & Eng,TRUE,Full;Open,Postgraduate;Undergraduate,181,3:00:00,77,class3,class1
1766,2017,T2,5,8/21/2017,mon,afternoon,12:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,81,1:00:00,28,class1,class1
1767,2017,T2,10,10/6/2017,fri,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,Open,Undergraduate,167,2:00:00,37,class2,class1
1768,2017,T2,4,8/18/2017,fri,morning,11:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,School of Chemical Engineering;School of Materials Sci & Eng,TRUE,Full;Open,Postgraduate;Undergraduate,181,3:00:00,156,class4,class2
1769,2017,T2,10,10/6/2017,fri,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,226,1:00:00,44,class2,class1
1770,2017,T2,3,8/10/2017,thu,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,194,2:00:00,94,class3,class1
1771,2017,T2,3,8/10/2017,thu,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,FALSE,Open,Postgraduate,160,2:00:00,142,class4,class2
1772,2017,T2,6,8/28/2017,mon,afternoon,14:00:00,17:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Chemical Engineering,FALSE,Open,Undergraduate,125,3:00:00,110,class4,class2
1773,2017,T2,11,10/10/2017,tue,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,FALSE,Open,Undergraduate,159,2:00:00,133,class4,class2
1774,2017,T2,12,10/18/2017,wed,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,TRUE,Full;Open,Undergraduate,197,2:00:00,51,class2,class1
1775,2017,T2,5,8/23/2017,wed,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,TRUE,Full;Open,Undergraduate,197,2:00:00,133,class4,class2
1776,2017,T2,4,8/14/2017,mon,afternoon,14:00:00,17:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Chemical Engineering,FALSE,Open,Undergraduate,125,3:00:00,86,class3,class1
1777,2017,T2,3,8/9/2017,wed,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,"Sch Biol, Earth & Environ Sci;School of Petroleum Eng",TRUE,Open,Undergraduate,90,1:00:00,54,class3,class1
1778,2017,T2,10,10/5/2017,thu,afternoon,12:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,105,2:00:00,56,class3,class1
1779,2017,T2,6,8/31/2017,thu,afternoon,12:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,105,2:00:00,59,class3,class1
1780,2017,T2,10,10/3/2017,tue,morning,9:00:00,10:30:00,Central Lecture Block 8,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,120,1:30:00,90,class3,class1
1781,2017,T2,7,9/5/2017,tue,morning,9:00:00,10:30:00,Central Lecture Block 8,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,120,1:30:00,82,class3,class1
1782,2017,T2,9,9/19/2017,tue,evening,15:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,TRUE,Full;Open,Postgraduate,163,1:00:00,145,class4,class2
1783,2017,T2,3,8/11/2017,fri,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,Open,Undergraduate,167,2:00:00,85,class3,class1
1784,2017,T2,3,8/11/2017,fri,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,32,1:00:00,26,class1,class1
1785,2017,T2,2,8/3/2017,thu,morning,9:00:00,11:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,149,2:00:00,84,class3,class1
1786,2017,T2,2,8/4/2017,fri,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,Open,Undergraduate,167,2:00:00,92,class3,class1
1787,2017,T2,3,8/8/2017,tue,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,FALSE,Open,Undergraduate,159,2:00:00,141,class4,class2
1788,2017,T2,2,8/4/2017,fri,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,226,1:00:00,101,class4,class2
1789,2017,T2,7,9/7/2017,thu,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,FALSE,Open,Postgraduate,160,2:00:00,149,class4,class2
1790,2017,T2,11,10/9/2017,mon,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,30,class1,class1
1791,2017,T2,11,10/9/2017,mon,morning,11:00:00,12:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,137,1:00:00,39,class2,class1
1792,2017,T2,11,10/9/2017,mon,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Postgraduate,45,2:00:00,36,class2,class1
1793,2017,T2,5,8/24/2017,thu,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,194,2:00:00,84,class3,class1
1794,2017,T2,12,10/18/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,37,class2,class1
1795,2017,T2,12,10/18/2017,wed,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,32,class2,class1
1796,2017,T2,4,8/14/2017,mon,afternoon,12:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,81,1:00:00,36,class2,class1
1797,2017,T2,3,8/9/2017,wed,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,TRUE,Open,Postgraduate;Undergraduate,157,2:00:00,74,class3,class1
1798,2017,T2,2,8/4/2017,fri,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,32,1:00:00,24,class1,class1
1799,2017,T2,3,8/9/2017,wed,afternoon,13:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,FALSE,Open,Undergraduate,211,1:00:00,154,class4,class2
1800,2017,T2,10,10/5/2017,thu,morning,9:00:00,11:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,149,2:00:00,27,class1,class1
1801,2017,T2,5,8/21/2017,mon,morning,11:00:00,12:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,137,1:00:00,56,class3,class1
1802,2017,T2,7,9/4/2017,mon,afternoon,12:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,81,1:00:00,24,class1,class1
1803,2017,T2,4,8/14/2017,mon,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,59,class3,class1
1804,2017,T2,4,8/14/2017,mon,morning,11:00:00,12:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,137,1:00:00,55,class3,class1
1805,2017,T2,2,8/3/2017,thu,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,194,2:00:00,132,class4,class2
1806,2017,T2,2,8/3/2017,thu,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,FALSE,Open,Postgraduate,160,2:00:00,142,class4,class2
1807,2017,T2,1,7/24/2017,mon,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,128,1:00:00,47,class2,class1
1808,2017,T2,10,10/5/2017,thu,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,FALSE,Open,Postgraduate,160,2:00:00,95,class3,class1
1809,2017,T2,1,7/24/2017,mon,afternoon,12:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,81,1:00:00,46,class2,class1
1810,2017,T2,9,9/21/2017,thu,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,FALSE,Open,Postgraduate,160,2:00:00,24,class1,class1
1811,2017,T2,7,9/5/2017,tue,afternoon,13:00:00,15:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,TRUE,On Hold;Open,Undergraduate,185,2:00:00,40,class2,class1
1812,2017,T2,12,10/19/2017,thu,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,194,2:00:00,54,class3,class1
1813,2017,T2,12,10/18/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,37,class2,class1
1814,2017,T2,9,9/20/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,43,class2,class1
1815,2017,T2,4,8/14/2017,mon,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,128,1:00:00,36,class2,class1
1816,2017,T2,5,8/25/2017,fri,morning,11:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,School of Chemical Engineering;School of Materials Sci & Eng,TRUE,Full;Open,Postgraduate;Undergraduate,181,3:00:00,146,class4,class2
1817,2017,T2,10,10/5/2017,thu,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,194,2:00:00,79,class3,class1
1818,2017,T2,6,9/1/2017,fri,morning,11:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,School of Chemical Engineering;School of Materials Sci & Eng,TRUE,Full;Open,Postgraduate;Undergraduate,181,3:00:00,108,class4,class2
1819,2017,T2,2,8/4/2017,fri,morning,11:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,School of Chemical Engineering;School of Materials Sci & Eng,TRUE,Full;Open,Postgraduate;Undergraduate,181,3:00:00,162,class4,class2
1820,2017,T2,5,8/21/2017,mon,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,128,1:00:00,41,class2,class1
1821,2017,T2,7,9/7/2017,thu,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,194,2:00:00,74,class3,class1
1822,2017,T2,7,9/4/2017,mon,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,128,1:00:00,30,class1,class1
1823,2017,T2,9,9/18/2017,mon,afternoon,12:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,81,1:00:00,25,class1,class1
1824,2017,T2,3,8/10/2017,thu,morning,9:00:00,11:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,149,2:00:00,58,class3,class1
1825,2017,T2,12,10/20/2017,fri,morning,11:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,School of Chemical Engineering;School of Materials Sci & Eng,TRUE,Full;Open,Postgraduate;Undergraduate,181,3:00:00,79,class3,class1
1826,2017,T2,11,10/10/2017,tue,evening,15:00:00,18:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,TRUE,Full;Open,Postgraduate,163,3:00:00,88,class3,class1
1827,2017,T2,4,8/16/2017,wed,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,"Sch Biol, Earth & Environ Sci;School of Petroleum Eng",TRUE,Open,Undergraduate,90,1:00:00,43,class2,class1
1828,2017,T2,9,9/21/2017,thu,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,194,2:00:00,104,class4,class2
1829,2017,T2,13,10/23/2017,mon,evening,17:00:00,20:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,79,3:00:00,72,class3,class1
1830,2017,T2,9,9/22/2017,fri,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,Open,Undergraduate,167,2:00:00,46,class2,class1
1831,2017,T2,11,10/9/2017,mon,evening,17:00:00,20:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,79,3:00:00,72,class3,class1
1832,2017,T2,10,10/4/2017,wed,night,18:00:00,21:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Postgraduate,193,3:00:00,176,class4,class2
1833,2017,T2,9,9/19/2017,tue,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,FALSE,Open,Undergraduate,159,2:00:00,34,class2,class1
1834,2017,T2,7,9/7/2017,thu,afternoon,12:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,105,2:00:00,50,class2,class1
1835,2017,T2,12,10/19/2017,thu,morning,9:00:00,12:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,149,3:00:00,51,class2,class1
1836,2017,T2,6,8/28/2017,mon,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,48,class2,class1
1837,2017,T2,7,9/5/2017,tue,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,FALSE,Open,Undergraduate,159,2:00:00,85,class3,class1
1838,2017,T2,9,9/18/2017,mon,morning,11:00:00,12:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,137,1:00:00,38,class2,class1
1839,2017,T2,5,8/21/2017,mon,evening,17:00:00,20:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,79,3:00:00,50,class2,class1
1840,2017,T2,5,8/21/2017,mon,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,65,class3,class1
1841,2017,T2,12,10/18/2017,wed,afternoon,13:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,FALSE,Open,Undergraduate,211,1:00:00,100,class3,class2
1842,2017,T2,9,9/20/2017,wed,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,TRUE,Open,Postgraduate;Undergraduate,157,2:00:00,38,class2,class1
1843,2017,T2,9,9/20/2017,wed,afternoon,13:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,FALSE,Open,Undergraduate,211,1:00:00,102,class4,class2
1844,2017,T2,6,9/1/2017,fri,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,226,1:00:00,53,class3,class1
1845,2017,T2,12,10/19/2017,thu,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,FALSE,Open,Postgraduate,160,2:00:00,94,class3,class1
1846,2017,T2,10,10/4/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,31,class1,class1
1847,2017,T2,12,10/17/2017,tue,evening,15:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,TRUE,Full;Open,Postgraduate,163,1:00:00,25,class1,class1
1848,2017,T2,5,8/24/2017,thu,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,FALSE,Open,Postgraduate,160,2:00:00,100,class3,class2
1849,2017,T2,5,8/24/2017,thu,morning,9:00:00,11:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,149,2:00:00,45,class2,class1
1850,2017,T2,11,10/11/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,34,class2,class1
1851,2017,T2,8,9/11/2017,mon,morning,11:00:00,12:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,137,1:00:00,44,class2,class1
1852,2017,T2,2,8/3/2017,thu,afternoon,12:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,105,2:00:00,74,class3,class1
1853,2017,T2,9,9/22/2017,fri,morning,11:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,School of Chemical Engineering;School of Materials Sci & Eng,TRUE,Full;Open,Postgraduate;Undergraduate,181,3:00:00,55,class3,class1
1854,2017,T2,12,10/18/2017,wed,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,TRUE,Open,Postgraduate;Undergraduate,157,2:00:00,48,class2,class1
1855,2017,T2,4,8/16/2017,wed,night,18:00:00,21:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Postgraduate,193,3:00:00,189,class4,class2
1856,2017,T2,4,8/16/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,72,class3,class1
1857,2017,T2,7,9/7/2017,thu,morning,9:00:00,11:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,149,2:00:00,33,class2,class1
1858,2017,T2,10,10/3/2017,tue,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,FALSE,Open,Undergraduate,159,2:00:00,92,class3,class1
1859,2017,T2,10,10/4/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,31,class1,class1
1860,2017,T2,12,10/19/2017,thu,afternoon,12:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,105,2:00:00,52,class3,class1
1861,2017,T2,8,9/15/2017,fri,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,226,1:00:00,38,class2,class1
1862,2017,T2,1,7/25/2017,tue,morning,9:00:00,10:30:00,Central Lecture Block 8,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,120,1:30:00,98,class3,class1
1863,2017,T2,8,9/14/2017,thu,morning,9:00:00,11:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,149,2:00:00,32,class2,class1
1864,2017,T2,8,9/14/2017,thu,afternoon,12:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,105,2:00:00,85,class3,class1
1865,2017,T2,6,9/1/2017,fri,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,Open,Undergraduate,167,2:00:00,56,class3,class1
1866,2017,T2,6,8/28/2017,mon,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,128,1:00:00,114,class4,class2
1867,2017,T2,7,9/6/2017,wed,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,TRUE,Full;Open,Undergraduate,197,2:00:00,104,class4,class2
1868,2017,T2,7,9/8/2017,fri,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,226,1:00:00,59,class3,class1
1869,2017,T2,6,8/31/2017,thu,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,194,2:00:00,69,class3,class1
1870,2017,T2,6,8/31/2017,thu,morning,9:00:00,11:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,149,2:00:00,40,class2,class1
1871,2017,T2,4,8/17/2017,thu,afternoon,12:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,105,2:00:00,77,class3,class1
1872,2017,T2,12,10/18/2017,wed,night,18:00:00,21:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Postgraduate,193,3:00:00,143,class4,class2
1873,2017,T2,12,10/20/2017,fri,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,Open,Undergraduate,167,2:00:00,50,class2,class1
1874,2017,T2,5,8/25/2017,fri,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,Open,Undergraduate,167,2:00:00,52,class3,class1
1875,2017,T2,8,9/11/2017,mon,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,128,1:00:00,25,class1,class1
1876,2017,T2,2,8/2/2017,wed,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,TRUE,Full;Open,Undergraduate,197,2:00:00,149,class4,class2
1877,2017,T2,11,10/11/2017,wed,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,TRUE,Full;Open,Undergraduate,197,2:00:00,82,class3,class1
1878,2017,T2,6,8/31/2017,thu,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,FALSE,Open,Postgraduate,160,2:00:00,105,class4,class2
1879,2017,T2,4,8/17/2017,thu,morning,9:00:00,11:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,149,2:00:00,70,class3,class1
1880,2017,T2,4,8/15/2017,tue,morning,9:00:00,10:30:00,Central Lecture Block 8,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,120,1:30:00,82,class3,class1
